unix,date,symbol,open,high,low,close,Volume XLM,Volume USD
1555545600,2019-04-18 00:00:00,XLM/USD,0.1174,0.1203,0.1163,0.1177,1543132.38,13082551
1555459200,2019-04-17 00:00:00,XLM/USD,0.1154,0.1174,0.1143,0.1174,976193.71,8430004
1555372800,2019-04-16 00:00:00,XLM/USD,0.1125,0.1169,0.111,0.1154,904608.33,7953881
1555286400,2019-04-15 00:00:00,XLM/USD,0.1182,0.1203,0.11,0.1125,1396999.22,12161714
1555200000,2019-04-14 00:00:00,XLM/USD,0.1159,0.1191,0.1137,0.1182,749550.04,6440367
1555113600,2019-04-13 00:00:00,XLM/USD,0.114,0.1179,0.1132,0.1159,781655.91,6779773
1555027200,2019-04-12 00:00:00,XLM/USD,0.1155,0.119,0.1102,0.114,1572553.18,13797641
1554940800,2019-04-11 00:00:00,XLM/USD,0.1266,0.1268,0.1111,0.1155,1723120.3,14696505
1554854400,2019-04-10 00:00:00,XLM/USD,0.1251,0.13,0.1242,0.1266,1277553.04,10083994
1554768000,2019-04-09 00:00:00,XLM/USD,0.1313,0.1321,0.1248,0.1251,1344634.0,10566396
1554681600,2019-04-08 00:00:00,XLM/USD,0.1335,0.1369,0.1254,0.1313,2318525.55,17521334
1554595200,2019-04-07 00:00:00,XLM/USD,0.1252,0.1357,0.1235,0.1335,2607967.71,20086336
1554508800,2019-04-06 00:00:00,XLM/USD,0.1282,0.13,0.1217,0.1252,1675911.86,13268892
1554422400,2019-04-05 00:00:00,XLM/USD,0.1177,0.131,0.1177,0.1282,2802793.13,22227569
1554336000,2019-04-04 00:00:00,XLM/USD,0.121,0.1258,0.1138,0.1177,2111334.59,17624798
1554249600,2019-04-03 00:00:00,XLM/USD,0.1225,0.139,0.11,0.121,5635957.14,44273239
1554163200,2019-04-02 00:00:00,XLM/USD,0.1103,0.1241,0.11,0.1225,3659738.35,31001423
1554076800,2019-04-01 00:00:00,XLM/USD,0.1084,0.1145,0.1072,0.1103,1297299.96,11784040
1553990400,2019-03-31 00:00:00,XLM/USD,0.1069,0.1085,0.106,0.1084,537698.7,5014271
1553904000,2019-03-30 00:00:00,XLM/USD,0.1074,0.1075,0.1042,0.1069,684036.0,6436140
1553817600,2019-03-29 00:00:00,XLM/USD,0.1063,0.1086,0.1052,0.1074,1265210.32,11843338
1553731200,2019-03-28 00:00:00,XLM/USD,0.1074,0.1079,0.103,0.1063,1094583.23,10364384
1553644800,2019-03-27 00:00:00,XLM/USD,0.1021,0.108,0.1015,0.1074,1550087.6,14667560
1553558400,2019-03-26 00:00:00,XLM/USD,0.09967,0.1055,0.096,0.1021,1208526.58,12065388
1553472000,2019-03-25 00:00:00,XLM/USD,0.104,0.1044,0.09825,0.09967,1274252.79,12532008
1553385600,2019-03-24 00:00:00,XLM/USD,0.1066,0.1081,0.103,0.104,958908.18,9142958
1553299200,2019-03-23 00:00:00,XLM/USD,0.1083,0.11,0.1055,0.1066,1354050.21,12620557
1553212800,2019-03-22 00:00:00,XLM/USD,0.1061,0.11,0.1056,0.1083,945502.84,8720479
